well_id,depth_to_m,lithology,colour,texture
SUJN-002-PZ,41,Basalt fractured,greyish black,medium to coarse
SUJN-002-PZ,44.19,Basalt weathered,greyish black,medium to coarse
SUJN-003-PZ,9.5,Basalt highly weathered,dull brown,coarse to very coarse
SUJN-003-PZ,32,Basalt weathered,brown,coarse
SUJN-003-PZ,33,Basalt fractured,greyish black,medium to coarse
SUJN-003-PZ,36.57,Basalt hard,brown,fine to medium
SUJN-004-PZ,2,Clay,black,medium to coarse
SUJN-004-PZ,4,Clay with interbeds of sand,yellow,fine to medium
SUJN-004-PZ,13,Basalt weathered,brown,fine to medium
SUJN-004-PZ,15,Basalt highly weathered,brown,fine to medium
SUJN-004-PZ,18,Red bole,red,fine
SUJN-004-PZ,36,Basalt weathered,brown,medium to coarse
SUJN-004-PZ,41,Basalt fractured,brown,medium to coarse
SUJN-004-PZ,44.19,Basalt hard,black,hard
SUJN-005-PZ,10,Clay,yellow,fine to medium
SUJN-005-PZ,12,Red bole,red,fine
SUJN-005-PZ,15,Clay,yellow,fine
SUJN-005-PZ,17,Clay,red,fine
SUJN-005-PZ,25,Basalt vesicular,brown,coarse
SUJN-005-PZ,36,Basalt weathered/fractured,brown,coarse
SUJN-005-PZ,38,Basalt highly weathered,grey,fine to medium
SUJN-005-PZ,40,Basalt fractured,dull brown,medium to coarse
SUJN-005-PZ,44.19,Basalt weathered,brown,medium to coarse
SUJN-006-PZ,6,Clay with interbeds of sand,yellow,fine to medium
SUJN-006-PZ,7,Clay with interbeds of sand,yellow,fine
SUJN-006-PZ,12,Basalt highly weathered,brown,coarse
SUJN-006-PZ,16,Basalt weathered,brown,coarse
SUJN-006-PZ,28,Jointed Basalt,brown,coarse
SUJN-006-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-006-PZ,34.7,Jointed Basalt,brown,medium to coarse
SUJN-007-PZ,4,Clay,black,medium to coarse
SUJN-007-PZ,6,Mixed sand/silt,yellow,fine to medium
SUJN-007-PZ,14,Mixed sand/silt,yellow,fine to medium
SUJN-007-PZ,18,Red bole,red,fine to medium
SUJN-007-PZ,24,Basalt highly weathered,brown,fine to medium
SUJN-007-PZ,34,Basalt hard,brown,medium to coarse
SUJN-007-PZ,36,Basalt fractured,brown,medium to coarse
SUJN-007-PZ,42.67,Basalt hard,brown,medium to coarse
SUJN-008-PZ,4,Topsoil,black,medium to coarse
SUJN-008-PZ,5,Basalt weathered,brown,coarse
SUJN-008-PZ,38,Jointed Basalt,brown,medium to coarse
SUJN-008-PZ,40,Basalt fractured,greyish black,coarse
SUJN-008-PZ,44.19,Basalt hard,brown,medium to coarse
SUJN-009-PZ,6,Topsoil,black,medium to coarse
SUJN-009-PZ,12,Clay with interbeds of sand,yellow,medium to coarse
SUJN-009-PZ,29,Jointed Basalt,brown,medium to coarse
SUJN-009-PZ,34,Basalt fractured,brown,medium to coarse
SUJN-009-PZ,39.01,Jointed Basalt,brown,medium
SUJN-010-PZ,4,Topsoil,yellowish brown,medium to coarse
SUJN-010-PZ,8,Clay with thin gravel layer,yellowish brown,medium to coarse
SUJN-010-PZ,10,Red bole,red,fine to medium
SUJN-010-PZ,17,Clay with interbeds of sand,reddish brown,fine to medium
SUJN-010-PZ,18,Basalt weathered,brown,coarse
SUJN-010-PZ,40,Jointed Basalt,brown,medium to coarse
SUJN-010-PZ,42,Basalt fractured,dull brown,fine to medium
SUJN-010-PZ,48.76,Basalt hard,brown,coarse
SUJN-011-PZ,1,Topsoil,brown,medium to coarse
SUJN-011-PZ,6,Clay soft,yellow,fine to medium
SUJN-011-PZ,10,Mixed sand/silt,light brown,medium to coarse
SUJN-011-PZ,11.5,Basalt highly weathered,brown,coarse to very coarse
SUJN-011-PZ,15,Basalt hard,brown,medium to coarse
SUJN-011-PZ,30,Basalt fractured,greyish black,medium to coarse
SUJN-012-PZ,4.5,Topsoil,black,medium to coarse
SUJN-012-PZ,11,Clay,yellow,medium to coarse
SUJN-012-PZ,12,Clay with interbeds of sand,dull brown,fine to medium
SUJN-012-PZ,20,Basalt weathered,brown,medium to coarse
SUJN-012-PZ,24,Basalt vesicular,dull brown,medium to coarse
SUJN-012-PZ,29,Basalt weathered,brown,coarse
SUJN-012-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-013-PZ,1.5,Topsoil,black,medium to coarse
SUJN-013-PZ,6.5,Clay,yellow,fine to medium
SUJN-013-PZ,25,Basalt weathered,brown,medium to coarse
SUJN-013-PZ,29,Basalt hard,greyish black,medium to coarse
SUJN-013-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-014-PZ,2.5,Topsoil,black,fine to medium
SUJN-014-PZ,5,Basalt highly weathered,greyish black,medium to coarse
SUJN-014-PZ,21,Basalt weathered,greyish black,medium to coarse
SUJN-014-PZ,24,Basalt fractured,brown,medium to coarse
SUJN-014-PZ,30,Basalt hard,dull brown,fine to medium
SUJN-015-PZ,2,Topsoil,yellowish brown,fine to medium
SUJN-015-PZ,4,B.C. Soil,black,fine
SUJN-015-PZ,5.5,Basalt highly weathered,dull brown,medium to coarse
SUJN-015-PZ,15,Basalt fine,grey,fine
SUJN-015-PZ,26,Jointed Basalt,dull brown,medium to coarse
SUJN-015-PZ,28,Basalt fractured,greyish black,fine to medium
SUJN-015-PZ,30,Jointed Basalt,dull brown,medium to coarse
SUJN-016-PZ,1,Topsoil,dull brown,medium to coarse
SUJN-016-PZ,5,Basalt weathered,brown,coarse to very coarse
SUJN-016-PZ,6,Mixed sand/silt,brown,fine to medium
SUJN-016-PZ,12,Basalt highly weathered,brown,medium to coarse
SUJN-016-PZ,14,Basalt weathered,brown,medium to coarse
SUJN-016-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-017-PZ,2,Topsoil,black,medium to coarse
SUJN-017-PZ,4,Basalt highly weathered,brown,coarse to very coarse
SUJN-017-PZ,5,Basalt highly weathered,brown,coarse to very coarse
SUJN-017-PZ,14,Basalt weathered,brown,medium to coarse
SUJN-017-PZ,28,Basalt hard,greyish black,fine to medium
SUJN-017-PZ,30,Basalt fractured,greyish black,fine to medium
SUJN-018-PZ,2,Topsoil,greyish black,medium to coarse
SUJN-018-PZ,5,Basalt highly weathered,brown,medium to coarse
SUJN-018-PZ,16,Basalt hard,greyish black,fine to medium
SUJN-018-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-019-PZ,2,Topsoil,dull brown,medium to coarse
SUJN-019-PZ,10,Clay soft,yellow,fine to medium
SUJN-019-PZ,26,Basalt weathered,brown,medium to coarse
SUJN-019-PZ,28,Basalt fractured,brown,medium to coarse
SUJN-019-PZ,30,Basalt fractured,brown,medium to coarse
SUJN-020-PZ,4,Topsoil,black,coarse to very coarse
SUJN-020-PZ,11,Basalt highly weathered,brown,coarse to very coarse
SUJN-020-PZ,28,Basalt weathered/fractured,brown,medium to coarse
SUJN-020-PZ,30,Basalt highly weathered,brown,medium to coarse
SUJN-020-PZ,36.25,Basalt fractured,greyish black,medium to coarse
SUJN-021-PZ,1,Topsoil,black,fine to medium
SUJN-021-PZ,17,Basalt highly weathered,brown,coarse to very coarse
SUJN-021-PZ,25,Basalt weathered,brown,fine to medium
SUJN-021-PZ,27,Basalt highly weathered,brown,medium to coarse
SUJN-021-PZ,30,Basalt fractured,greyish black,fine to medium
SUJN-022-PZ,2,Topsoil,black,fine to medium
SUJN-022-PZ,6.5,Clay with interbeds of sand,dull brown,fine to medium
SUJN-022-PZ,10,Basalt weathered,brown,medium to coarse
SUJN-022-PZ,30,Basalt hard,dull brown,medium to coarse
SUJN-022-PZ,40,Basalt hard,dull brown,medium to coarse
SUJN-022-PZ,45,Basalt fractured,brown,medium to coarse
SUJN-022-PZ,60,Basalt vesicular,light brown,fine to medium
SUJN-022-PZ,61,Red bole,red,fine to medium
SUJN-022-PZ,85,Basalt hard,brown,fine
SUJN-022-PZ,90,Basalt fractured,greyish black,fine to medium
SUJN-022-PZ,100.58,Basalt vesicular,light brown,fine
SUJN-023-PZ,2,Topsoil,black,fine to medium
SUJN-023-PZ,5,Clay with interbeds of sand,yellow,fine to medium
SUJN-023-PZ,7,Clay with interbeds of sand,yellow,fine
SUJN-023-PZ,13,Basalt weathered,brown,medium to coarse
SUJN-023-PZ,15,Red bole,red,fine
SUJN-023-PZ,30,Basalt hard,brown,medium to coarse
SUJN-023-PZ,42,Basalt hard,brown,medium to coarse
SUJN-023-PZ,47,Basalt fractured,greyish black,fine to medium
SUJN-023-PZ,60,Basalt vesicular,light brown,fine to medium
SUJN-023-PZ,79,Basalt hard,dull brown,fine
SUJN-023-PZ,80,Red bole,red,fine to medium
SUJN-023-PZ,100,Basalt,brown,fine
SUJN-023-PZ,115,Basalt fractured,black,medium to coarse
SUJN-023-PZ,123.44,Basalt fractured,black,medium to coarse
SGUN001-PZ,4,Top Soil,black,fine
SGUN001-PZ,14,Lateritic Soil,red,coarse to very coarse
SGUN001-PZ,24,Basalt weathered,greyish black,medium to coarse
SGUN001-PZ,28,Basalt hard,black,fine
SGUN001-PZ,32,Basalt weathered,greyish black,medium to coarse
SGUN001-PZ,36,Red bole,brown,fine to medium
SGUN001-PZ,44,Basalt weathered,greyish black,medium to coarse
SGUN001-PZ,56.4,Hard Sand stone(Rewa) fine gr.,pinkish white,very fine
SGUN002-PZ,8,Top Soil,black,fine
SGUN002-PZ,10,Red bole,brown,fine to medium
SGUN002-PZ,14,Intertrappean calcium deposit,yellow,fine
SGUN002-PZ,22,Red bole,brown,fine to medium
SGUN002-PZ,28,Basalt weathered,grey,medium to coarse
SGUN002-PZ,50.3,Basalt hard,greyish black,fine
SGUN003-PZ,8,Top Soil,Black,fine
SGUN003-PZ,14,Interttapean calcimum deposit.,yellow,fine
SGUN003-PZ,28,Basalt weathered,grey,fine
SGUN003-PZ,41.15,Basalt hard,greyish black,fine
SGUN004-PZ,2,Topsoil with wheather Basalt.,black,fine
SGUN004-PZ,4,Red bole,brown,fine to medium
SGUN004-PZ,12,Basalt weathered,grey,fine
SGUN004-PZ,16,hard basalt,greyish black,fine
SGUN004-PZ,22,Basalt weathered,grey,fine
SGUN004-PZ,24,Red bole,dark brown,fine to medium
SGUN004-PZ,33.53,Basalt hard,greyish black,fine
SGUN005-PZ,2,Top Soil With Kankar,black,fine
SGUN005-PZ,4,Soil With Weathered basalt,brown,fine to medium
SGUN005-PZ,16,Basalt weatheredWithchl. Clay,grey,medium to coarse
SGUN005-PZ,18.29,Basalt hard,black,fine
SGUN006-PZ,2,Topsoil with Kankar,black,fine
SGUN006-PZ,4,Weathered Basalt,grey,fine
SGUN006-PZ,6,Weathered Basalt &Lime Stone,greyish black,fine
SGUN006-PZ,12,Hard Baslt,greyish black,fine
SGUN006-PZ,14,Red bole,brown,fine
SGUN006-PZ,30,Weathered Basalt,grey,fine
SGUN006-PZ,32,Red bole,brown,fine
SGUN006-PZ,40,Weathered Basalt,grey,fine
SGUN006-PZ,45,Hard Basalt,greyish black,fine
SGUN007-PZ,2,Top Soil with mixed calc. Kank,black,fine
SGUN007-PZ,4,Basalt weathered with soil,brown,fine
SGUN007-PZ,6,Basalt weathered with limeston,black,fine
SGUN007-PZ,14,Basalt hard,black,fine
SGUN007-PZ,16,Red bole,brown,fine to medium
SGUN007-PZ,30,Basalt weathered with chlo.cy,grey,fine
SGUN007-PZ,32,Red bole,brown,fine to medium
SGUN007-PZ,52,W.basaltwith lime stone&ch.cly,greyish Yellow,fine
SGUN007-PZ,68,w.baslt withcho.cly.on quartz,Greyish Yellow,fine to medium
SGUN007-PZ,100,Basalt hard,black,fine
SGUN007-PZ,110,Basalt weathered,grey,fine
SGUN007-PZ,120.42,Basalt hard,black,fine
SGUN008-PZ,2,tTop soil,brown,fine
SGUN008-PZ,4,Soil clayee in nature,brown,fine
SGUN008-PZ,16,Basalt weathered,grey,fine
SGUN008-PZ,18,Basalt hard,grey,fine
SGUN008-PZ,24,Basalt weathered,grey,fine
SGUN008-PZ,26,Red bole,brown,fine to medium
SGUN008-PZ,32,Basalt weathered,grey,fine
SGUN008-PZ,56,Basalt hard,greyish black,fine
SGUN008-PZ,60,Red bole,brown,fine to medium
SGUN008-PZ,68,Basalt weathered with free sil,green,fine
SGUN008-PZ,96.03,Basalt hard,greyish black,fine
SGUN009-PZ,2,Top soil with cal.kankar,brown,fine
SGUN009-PZ,8,Soil clayee nature sticky.,brown,fine
SGUN009-PZ,14,Basalt weathered with lime st.,Greyish Yellow,fine
SGUN009-PZ,27.43,Basalt hard,greyish black,fine
SGWL003A-OW,2,Topsoil,yellowish brown,fine to medium
SGWL003A-OW,16.9,Shale weathered/fractured,brown,fine to medium
SGWL004A-OW,3,Topsoil,yellowish brown,fine to medium
SGWL004A-OW,14,Shale fractured,brown,fine to medium
SGWL007-OW,2,Topsoil,yellowish brown,fine to medium
SGWL007-OW,9.800000000000001,Shale weathered,dull brown,fine to medium
SGWL009A-OW,3,Topsoil,light brown,fine to medium
SGWL009A-OW,15,Shale fractured,brown,fine to medium
SGWL009A-OW,19.95,Sandstone fractured,reddish brown,medium to coarse
SGWL011A-OW,5,Sandstone fractured,greyish black,fine to medium
SGWL011A-OW,9.949999999999999,Sandstone weathered,greyish black,fine to medium
SGWL012-OW,3,Topsoil,greyish black,fine to medium
SGWL012-OW,12.05,Sandstone weathered,greyish black,fine to medium
SGWL015A-OW,3,Topsoil,greyish black,fine to medium
SGWL015A-OW,8,Schist weathered/fractured,greyish black,fine to medium
SGWL016A-OW,2,Topsoil,greyish black,fine to medium
SGWL016A-OW,5,Schist weathered/fractured,greyish black,fine to medium
SGWL017-OW,4,Topsoil,greyish black,fine to medium
SGWL017-OW,10,Schist weathered/fractured,greyish black,fine to medium
SGWL018-OW,4,Topsoil,greyish black,fine to medium
SGWL018-OW,6,Schist weathered/fractured,greyish black,fine to medium
SGWL021-OW,3,Topsoil,greyish black,fine to medium
SGWL021-OW,5,Sandstone weathered/fractured,greyish black,fine to medium
SGWL022-OW,3,Topsoil,greyish black,fine to medium
SGWL022-OW,5,Sandstone weathered/fractured,greyish black,fine to medium
SGWL023-OW,3,Topsoil,greyish black,fine to medium
SGWL023-OW,5,Sandstone weathered,greyish black,fine to medium
SGWL024-OW,2,Topsoil,greyish black,fine to medium
SGWL024-OW,4,Granite fractured,greyish black,fine to medium
SGWL025-OW,2,Topsoil,greyish black,fine to medium
SGWL025-OW,3,Sandstone weathered,greyish black,fine to medium
SGWL026-OW,4,Topsoil,greyish black,fine to medium
SGWL026-OW,6,Sandstone weathered,greyish black,fine to medium
SGWL027-OW,4,Topsoil,greyish black,fine to medium
SGWL027-OW,8,Sandstone fractured,greyish black,fine to medium
SGWL028-OW,2,Topsoil,greyish black,fine to medium
SGWL028-OW,4,Sandstone weathered/fractured,greyish black,fine to medium
SGWL030A-OW,2,Topsoil,greyish black,fine to medium
SGWL030A-OW,5,Limestone fractured,greyish black,fine to medium
SGWL030A-OW,19.2,Limestone highly weathered,greyish black,fine
SGWL031A-OW,4,Topsoil,greyish black,fine to medium
SGWL031A-OW,8,Sandstone fractured,greyish black,fine to medium
SGWL032A-OW,1,Topsoil,dull brown,fine to medium
SGWL015A-OW,16.2,Sandstone weathered,greyish black,fine to medium
SGWL016A-OW,8.65,Sandstone weathered,greyish black,fine to medium
SGWL017-OW,15.35,Sandstone weathered,greyish black,fine to medium
SGWL018-OW,10.35,Sandstone weathered,greyish black,fine to medium
SGWL021-OW,9.4,Sandstone weathered,greyish black,fine to medium
SGWL022-OW,7.85,Sandstone weathered,greyish black,fine to medium
SGWL023-OW,7.1,Gneiss weathered,greyish black,fine to medium
SGWL024-OW,7.75,Granite weathered,greyish black,fine to medium
SGWL025-OW,5.25,Sandstone highly weathered,greyish black,fine to medium
SGWL026-OW,8.9,Sandstone highly weathered,greyish black,fine to medium
SGWL027-OW,12,Schist weathered/fractured,greyish black,fine to medium
SGWL027-OW,14.65,Sandstone weathered,greyish black,fine to medium
SGWL028-OW,8.4,Sandstone weathered,greyish black,fine to medium
SGWL031A-OW,12,Sandstone weathered/fractured,greyish black,fine to medium
SGWL031A-OW,15.15,Sandstone weathered,greyish black,fine
SGWL032A-OW,6.6,Sandstone weathered,dull brown,fine
SGWL033A-OW,1.5,Topsoil,dull brown,fine to medium
SGWL033A-OW,5,Limestone weathered,grey,fine to medium
SGWL033A-OW,8,Limestone highly weathered,grey,fine
SGWL004A-OW,22.2,Shale weathered,brown,fine to medium
SGWL034A-OW,12,Topsoil,yellow,very fine
SGWL034A-OW,22,Shale weathered,dull brown,fine to medium
SGWL034A-OW,27.2,Sandstone weathered/fractured,dull brown,fine to medium
SGWL035A-OW,4,Topsoil,greyish black,fine to medium
SGWL035A-OW,10.15,Sandstone weathered,greyish black,fine to medium
SGWL036A-OW,2,Topsoil,yellowish brown,fine to medium
SGWL036A-OW,8,Shale weathered,yellowish brown,fine to medium
SGWL036A-OW,13.8,Limestone weathered,yellowish brown,fine to medium
SGWL037-OW,4,Topsoil,yellow,fine to medium
SGWL037-OW,14,Limestone weathered,yellow,fine to medium
SGWL037-OW,16.05,Limestone highly weathered,yellow,fine to medium
SGWL037-OW,8,Limestone fractured,yellow,fine to medium
SGWL038-OW,3,Topsoil,light brown,fine
SGWL038-OW,6,Shale fractured,light brown,fine to medium
SGWL038-OW,11.15,Shale weathered,light brown,fine to medium
SGWL039-OW,1,Topsoil,light brown,fine to medium
SGWL039-OW,5,Shale fractured,light brown,fine to medium
SGWL039-OW,9.1,Shale highly weathered,light brown,fine to medium
SGWL040A-OW,4,Topsoil,light brown,fine
SGWL040A-OW,6,Shale weathered,light brown,fine to medium
SGWL040A-OW,12,Shale highly weathered,light brown,fine to medium
SGWL040A-OW,17.2,Sandstone weathered,light brown,medium
SGWL041-OW,0.5,Topsoil,dull brown,fine to medium
SGWL041-OW,10,Sandstone weathered,dull brown,fine to medium
SGWL041-OW,18.7,Sandstone highly weathered,dull brown,fine to medium
SGWL042-OW,5,Topsoil,yellow,fine to medium
SGWL042-OW,8,Sandstone weathered,yellowish brown,fine to medium
SGWL042-OW,11.2,Limestone fractured,yellowish brown,fine to medium
SGWL043A-OW,5,Topsoil,yellow,medium to coarse
SGWL043A-OW,10,Limestone weathered,yellow,medium to coarse
SGWL044-OW,5,Topsoil,yellow,fine to medium
SGWL044-OW,9,Sandstone weathered,yellow,fine to medium
SGWL044-OW,13.9,Limestone weathered,yellow,medium to coarse
SGWL045-OW,2,Topsoil,dull brown,fine to medium
SGWL045-OW,5,Sandstone weathered,dull brown,fine to medium
SGWL045-OW,7.9,Limestone weathered,yellowish brown,fine to medium
SGWL046-OW,5,Topsoil,yellow,fine to medium
SGWL046-OW,12.35,Sandstone weathered,light brown,fine to medium
SGWL046-OW,9,Limestone weathered,yellow,fine to medium
SGWL047A-OW,6,Topsoil,dull brown,fine
SGWL047A-OW,10,Shale weathered,dull brown,fine to medium
SGWL047A-OW,17.5,Shale highly weathered,dull brown,fine to medium
SGWL048-OW,3,Topsoil,dull brown,fine to medium
SGWL048-OW,8,Shale weathered,dull brown,fine to medium
SGWL048-OW,13.4,Sandstone weathered,greyish black,fine to medium
SGWL049-OW,1,Topsoil,brown,fine to medium
SGWL049-OW,8,Sandstone weathered/fractured,dull brown,fine to medium
SGWL049-OW,11,Sandstone weathered,dull brown,fine to medium
SGWL050A-OW,4,Topsoil,greyish black,fine to medium
SGWL050A-OW,9,Shale weathered,dull brown,fine to medium
SGWL050A-OW,11.5,Sandstone weathered,dull brown,fine to medium
SGWL051-OW,4,Topsoil,yellow,fine to medium
SGWL051-OW,10,Limestone fractured,yellow,fine to medium
SGWL051-OW,14.6,Limestone weathered,yellow,fine to medium
SGWL052-OW,1,Topsoil,yellow,fine to medium
SGWL052-OW,9,Sandstone weathered,yellow,fine to medium
SGWL052-OW,13.75,Limestone weathered,yellow,fine to medium
SGWL053-OW,10,Topsoil,yellow,fine to medium
SGWL053-OW,14.55,Shale weathered,dull brown,fine to medium
SGWL054-OW,2,Topsoil,dull brown,fine to medium
SGWL054-OW,10,Sandstone fractured,dull brown,fine to medium
SGWL054-OW,16.4,Sandstone weathered,dull brown,fine to medium
SGWL055-OW,2,Topsoil,dull brown,fine to medium
SGWL055-OW,10.5,Sandstone fractured,dull brown,fine to medium
SGWL076A-OW,10,Topsoil,dull brown,fine to medium
